"GeneName","UniProtID","DrugBank ID","Name","Type","UniProt Name","Transcription regulation","Transmembrane","DNA-binding","Kinase","metaboli","RNA-binding","signal","enzyme","ase","Enzyme","Oncogene","TSG"
"9020","RET","P07949","DB08896","Regorafenib","SmallMoleculeDrug","Proto-oncogene tyrosine-protein kinase receptor Ret",0,1,0,1,0,0,0,0,1,1,1,0
"9021","RET","P07949","DB05294","Vandetanib","SmallMoleculeDrug","Proto-oncogene tyrosine-protein kinase receptor Ret",0,1,0,1,0,0,0,0,1,1,1,0
"9022","RETSAT","Q6NUM9","DB00162","Vitamin A","SmallMoleculeDrug","All-trans-retinol 13,14-reductase",0,0,0,0,0,0,0,0,1,1,0,0
"9023","RFC1","P35251",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"9024","RFC2","P35250",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9025","RFC5","P40937",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9026","RFK","Q969G6","DB00140","Riboflavin","SmallMoleculeDrug","Riboflavin kinase",0,0,0,1,0,0,0,0,1,1,0,0
"9027","RFK","Q969G6","DB03247","Flavin mononucleotide","SmallMoleculeDrug","Riboflavin kinase",0,0,0,1,0,0,0,0,1,1,0,0
"9028","RFNG","Q9Y644",,,,,0,1,0,0,0,0,0,0,1,1,0,0
"9029","RFWD3","Q6PCD5",,,,,0,0,0,0,0,0,0,0,1,1,0,1
"9030","RFX2","P48378",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"9031","RFX3","P48380",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"9032","RFX4","Q33E94",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"9033","RFX5","P48382",,,,,1,0,1,0,0,0,0,0,1,0,0,0
"9034","RFX6","Q8HWS3",,,,,1,0,1,0,0,0,0,0,1,0,0,0
"9035","RFXANK","O14593",,,,,1,0,1,0,0,0,0,0,1,0,0,0
"9036","RGS11","O94810",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9037","RGS16","O15492",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9038","RGS18","Q9NS28",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9039","RGS19","P49795",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9040","RGS2","P41220",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9041","RGS3","P49796",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9042","RGS4","P49798",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9043","RGS6","P49758",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9044","RGS7","P49802",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9045","RGS9","O75916",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9046","RHEB","Q15382","DB04315","Guanosine-5'-Diphosphate","SmallMoleculeDrug","GTP-binding protein Rheb",0,0,0,0,0,0,0,0,0,1,0,0
"9047","RHEB","Q15382","DB04137","Guanosine-5'-Triphosphate","SmallMoleculeDrug","GTP-binding protein Rheb",0,0,0,0,0,0,0,0,0,1,0,0
"9048","RHOA","P61586","DB04315","Guanosine-5'-Diphosphate","SmallMoleculeDrug","Transforming protein RhoA",0,0,0,0,0,0,0,0,0,1,1,1
"9049","RHOB","P62745","DB00083","Botulinum Toxin Type A","BiotechDrug","Rho-related GTP-binding protein RhoB",0,0,0,0,0,0,0,0,0,1,0,0
"9050","RHOBTB1","O94844",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"9051","RHOBTB2","Q9BYZ6",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9052","RHOC","P08134",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"9053","RHOD","O00212",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"9054","RHOXF1","Q8NHV9",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"9055","RICTOR","Q6R327",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9056","RIMS3","Q9UJD0",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9057","RING1","Q06587",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"9058","RIOK1","Q9BRS2","DB12010","Fostamatinib","SmallMoleculeDrug","Serine/threonine-protein kinase RIO1",0,0,0,1,0,0,0,0,1,1,0,0
"9059","RIOK2","Q9BVS4","DB12010","Fostamatinib","SmallMoleculeDrug","Serine/threonine-protein kinase RIO2",0,0,0,1,0,0,0,0,1,1,0,0
"9060","RIOK3","O14730","DB12010","Fostamatinib","SmallMoleculeDrug","Serine/threonine-protein kinase RIO3",0,0,0,1,0,0,0,0,1,1,0,0
"9061","RIPK1","Q13546","DB12010","Fostamatinib","SmallMoleculeDrug","Receptor-interacting serine/threonine-protein kinase 1",0,0,0,1,0,0,0,0,1,1,0,0
"9062","RIPK2","O43353","DB12010","Fostamatinib","SmallMoleculeDrug","Receptor-interacting serine/threonine-protein kinase 2",0,0,0,1,0,0,0,0,1,1,0,0
"9063","RIPK3","Q9Y572",,,,,0,0,0,1,0,0,0,0,1,1,0,0
"9064","RIPK4","P57078","DB12010","Fostamatinib","SmallMoleculeDrug","Receptor-interacting serine/threonine-protein kinase 4",0,0,0,1,0,0,0,0,1,1,0,0
"9065","RIT1","Q92963",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9066","RIT2","Q99578",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"9067","RLF","Q13129",,,,,1,0,1,0,0,0,0,0,0,0,0,0
"9068","RNASE4","P34096","DB03448","2'-Deoxyuridine 3'-Monophosphate","SmallMoleculeDrug","Ribonuclease 4",0,0,0,0,0,0,0,0,1,1,0,0
"9069","RNASEL","Q05823",,,,,0,0,0,0,0,1,0,0,1,1,0,0
"9070","RNASET2","O00584",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9071","RND3","P61587","DB04137","Guanosine-5'-Triphosphate","SmallMoleculeDrug","Rho-related GTP-binding protein RhoE",0,0,0,0,0,0,0,0,0,1,0,0
"9072","RNF10","Q8N5U6",,,,,1,0,1,0,0,0,0,0,0,1,0,0
"9073","RNF11","Q9Y3C5",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"9074","RNF111","Q6ZNA4",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9075","RNF123","Q5XPI4",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9076","RNF125","Q96EQ8",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9077","RNF133","Q8WVZ7",,,,,0,1,0,0,0,0,0,0,1,1,0,0
"9078","RNF138","Q8WVD3",,,,,0,0,1,0,0,0,1,0,1,1,0,0
"9079","RNF14","Q9UBS8",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"9080","RNF145","Q96MT1",,,,,0,1,0,0,0,0,0,0,1,1,0,0
"9081","RNF146","Q9NTX7",,,,,0,0,0,0,0,0,1,0,1,1,0,0
"9082","RNF166","Q96A37",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9083","RNF167","Q9H6Y7",,,,,0,1,0,0,0,0,0,0,1,1,0,0
"9084","RNF17","Q9BXT8",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9085","RNF186","Q9NXI6",,,,,0,1,0,0,0,0,0,0,1,1,0,0
"9086","RNF19B","Q6ZMZ0",,,,,0,1,0,0,0,0,0,0,1,1,0,0
"9087","RNF20","Q5VTR2",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9088","RNF213","Q63HN8",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9089","RNF219","Q5W0B1",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9090","RNF25","Q96BH1",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9091","RNF31","Q96EP0",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9092","RNF40","O75150",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9093","RNF5","Q99942",,,,,0,1,0,0,0,0,0,0,1,1,0,0
"9094","RNF7","Q9UBF6",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"9095","RNF8","O76064",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9096","RNGTT","O60942","DB02325","Isopropyl Alcohol","SmallMoleculeDrug","mRNA-capping enzyme",0,0,0,0,0,0,0,1,1,1,0,0
"9097","RNH1","P13489",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9098","RNLS","Q5VYX0",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9099","RNMT","O43148",,,,,0,0,0,0,0,1,0,0,1,1,0,0
"9100","RNPS1","Q15287",,,,,0,0,0,0,0,1,0,0,0,0,0,0
"9101","ROCK1","Q13464","DB04707","Hydroxyfasudil","SmallMoleculeDrug","Rho-associated protein kinase 1",0,0,0,1,0,0,0,0,1,1,0,0
"9102","ROCK1","Q13464","DB08756","(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE","SmallMoleculeDrug","Rho-associated protein kinase 1",0,0,0,1,0,0,0,0,1,1,0,0
"9103","ROCK1","Q13464","DB13931","Netarsudil","SmallMoleculeDrug","Rho-associated protein kinase 1",0,0,0,1,0,0,0,0,1,1,0,0
"9104","ROCK1","Q13464","DB07876","(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE","SmallMoleculeDrug","Rho-associated protein kinase 1",0,0,0,1,0,0,0,0,1,1,0,0
"9105","ROCK1","Q13464","DB08162","Fasudil","SmallMoleculeDrug","Rho-associated protein kinase 1",0,0,0,1,0,0,0,0,1,1,0,0
"9106","ROCK1","Q13464","DB13165","Ripasudil","SmallMoleculeDrug","Rho-associated protein kinase 1",0,0,0,1,0,0,0,0,1,1,0,0
"9107","ROCK2","O75116","DB13931","Netarsudil","SmallMoleculeDrug","Rho-associated protein kinase 2",0,0,0,1,0,0,0,0,1,1,0,0
"9108","ROCK2","O75116","DB08756","(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE","SmallMoleculeDrug","Rho-associated protein kinase 2",0,0,0,1,0,0,0,0,1,1,0,0
"9109","ROCK2","O75116","DB13165","Ripasudil","SmallMoleculeDrug","Rho-associated protein kinase 2",0,0,0,1,0,0,0,0,1,1,0,0
"9110","ROCK2","O75116","DB12010","Fostamatinib","SmallMoleculeDrug","Rho-associated protein kinase 2",0,0,0,1,0,0,0,0,1,1,0,0
"9111","ROCK2","O75116","DB08162","Fasudil","SmallMoleculeDrug","Rho-associated protein kinase 2",0,0,0,1,0,0,0,0,1,1,0,0
"9112","ROR1","Q01973",,,,,0,1,0,1,0,0,1,0,1,1,0,0
"9113","ROR2","Q01974",,,,,0,1,0,1,0,0,1,0,1,1,0,0
"9114","RORA","P35398","DB01990","Cholesterol sulfate","SmallMoleculeDrug","Nuclear receptor ROR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9115","RORA","P35398","DB04540","Cholesterol","SmallMoleculeDrug","Nuclear receptor ROR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9116","RORC","P51449",,,,,1,0,1,0,0,0,0,0,1,0,0,0
"9117","ROS1","P08922","DB12010","Fostamatinib","SmallMoleculeDrug","Proto-oncogene tyrosine-protein kinase ROS",0,1,0,1,0,0,0,0,1,1,1,0
"9118","RP2","O75695",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9119","RPA1","P27694",,,,,0,0,1,0,0,0,0,0,0,0,0,0
"9120","RPA2","P15927",,,,,0,0,1,0,0,0,0,0,0,0,0,0
"9121","RPA3","P35244",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9122","RPA4","Q13156",,,,,0,0,1,0,0,0,0,0,0,0,0,0
"9123","RPF1","Q9H9Y2",,,,,0,0,0,0,0,1,0,0,0,0,0,0
"9124","RPIA","P49247","DB01756","4-phospho-L-threonic acid","SmallMoleculeDrug","Ribose-5-phosphate isomerase",0,0,0,0,0,0,0,0,1,1,0,0
"9125","RPL11","P62913","DB02494","Alpha-Hydroxy-Beta-Phenyl-Propionic Acid","SmallMoleculeDrug","60S ribosomal protein L11",0,0,0,0,0,1,0,0,1,0,0,0
"9126","RPL11","P62913","DB08437","Puromycin","SmallMoleculeDrug","60S ribosomal protein L11",0,0,0,0,0,1,0,0,1,0,0,0
"9127","RPL11","P62913","DB07374","Anisomycin","SmallMoleculeDrug","60S ribosomal protein L11",0,0,0,0,0,1,0,0,1,0,0,0
"9128","RPL19","P84098","DB08437","Puromycin","SmallMoleculeDrug","60S ribosomal protein L19",0,0,0,0,0,0,0,0,0,0,0,0
"9129","RPL19","P84098","DB02494","Alpha-Hydroxy-Beta-Phenyl-Propionic Acid","SmallMoleculeDrug","60S ribosomal protein L19",0,0,0,0,0,0,0,0,0,0,0,0
"9130","RPL19","P84098","DB07374","Anisomycin","SmallMoleculeDrug","60S ribosomal protein L19",0,0,0,0,0,0,0,0,0,0,0,0
"9131","RPL21","P46778",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9132","RPL22","P35268",,,,,0,0,0,0,0,1,0,0,0,0,0,1
"9133","RPL35A","P18077",,,,,0,0,0,0,0,1,0,0,1,0,0,0
"9134","RPL39L","Q96EH5",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9135","RPL7","P18124",,,,,0,0,0,0,0,1,0,0,0,0,0,0
"9136","RPN1","P04843",,,,,0,1,0,0,0,0,0,0,0,1,0,0
"9137","RPN2","P04844",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"9138","RPP38","P78345",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9139","RPS10","P46783",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9140","RPS13","P62277","DB11638","Artenimol","SmallMoleculeDrug","40S ribosomal protein S13",0,0,0,0,0,0,0,0,0,0,0,0
"9141","RPS14","P62263",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9142","RPS15A","P62244",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9143","RPS16","P62249",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9144","RPS19","P39019","DB11638","Artenimol","SmallMoleculeDrug","40S ribosomal protein S19",0,0,0,0,0,0,0,0,1,0,0,0
"9145","RPS27A","P62979",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9146","RPS3","P23396",,,,,1,0,1,0,0,1,0,0,1,1,0,0
"9147","RPS3A","P61247",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9148","RPS5","P46782","DB11638","Artenimol","SmallMoleculeDrug","40S ribosomal protein S5",0,0,0,0,0,0,0,0,0,0,0,0
"9149","RPS6","P62753","DB11638","Artenimol","SmallMoleculeDrug","40S ribosomal protein S6",0,0,0,0,0,0,0,0,0,0,0,0
"9150","RPS6KA1","Q15418","DB04751","Purvalanol A","SmallMoleculeDrug","Ribosomal protein S6 kinase alpha-1",0,0,0,1,0,0,0,0,1,1,0,0
"9151","RPS6KA1","Q15418","DB12010","Fostamatinib","SmallMoleculeDrug","Ribosomal protein S6 kinase alpha-1",0,0,0,1,0,0,0,0,1,1,0,0
"9152","RPS6KA2","Q15349",,,,,0,0,0,1,0,0,0,0,1,1,0,0
"9153","RPS6KA3","P51812","DB00945","Acetylsalicylic acid","SmallMoleculeDrug","Ribosomal protein S6 kinase alpha-3",0,0,0,1,0,0,0,0,1,1,0,0
"9154","RPS6KA3","P51812","DB12010","Fostamatinib","SmallMoleculeDrug","Ribosomal protein S6 kinase alpha-3",0,0,0,1,0,0,0,0,1,1,0,0
"9155","RPS6KA4","O75676","DB03247","Flavin mononucleotide","SmallMoleculeDrug","Ribosomal protein S6 kinase alpha-4",0,0,0,1,0,0,0,0,1,1,0,0
"9156","RPS6KA5","O75582",,,,,0,0,0,1,0,0,0,0,1,1,0,0
"9157","RPS6KA6","Q9UK32","DB12010","Fostamatinib","SmallMoleculeDrug","Ribosomal protein S6 kinase alpha-6",0,0,0,1,0,0,0,0,1,1,0,0
"9158","RPS6KB1","P23443",,,,,0,0,0,1,0,0,0,0,1,1,0,0
"9159","RPS6KB2","Q9UBS0",,,,,0,0,0,1,0,0,0,0,1,1,0,0
"9160","RPS6KC1","Q96S38",,,,,0,0,0,1,0,0,0,0,1,1,0,0
"9161","RPS6KL1","Q9Y6S9",,,,,0,0,0,1,0,0,0,0,1,1,0,0
"9162","RPS7","P62081",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9163","RPS9","P46781","DB11638","Artenimol","SmallMoleculeDrug","40S ribosomal protein S9",0,0,0,0,0,1,0,0,0,0,0,0
"9164","RPTN","Q6XPR3",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9165","RPTOR","Q8N122",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9166","RRAGA","Q7L523",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"9167","RRAGB","Q5VZM2",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"9168","RRAGC","Q9HB90",,,,,0,0,0,0,0,0,0,0,1,1,0,0
"9169","RRAGD","Q9NQL2",,,,,0,0,0,0,0,0,0,0,0,1,0,0
"9170","RRM1","P23921","DB00441","Gemcitabine","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase large subunit",0,0,0,0,0,0,0,1,1,1,0,0
"9171","RRM1","P23921","DB05420","gallium maltolate","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase large subunit",0,0,0,0,0,0,0,1,1,1,0,0
"9172","RRM1","P23921","DB06433","Tezacitabine","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase large subunit",0,0,0,0,0,0,0,1,1,1,0,0
"9173","RRM1","P23921","DB01073","Fludarabine","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase large subunit",0,0,0,0,0,0,0,1,1,1,0,0
"9174","RRM1","P23921","DB05003","Imexon","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase large subunit",0,0,0,0,0,0,0,1,1,1,0,0
"9175","RRM1","P23921","DB00631","Clofarabine","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase large subunit",0,0,0,0,0,0,0,1,1,1,0,0
"9176","RRM1","P23921","DB00242","Cladribine","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase large subunit",0,0,0,0,0,0,0,1,1,1,0,0
"9177","RRM1","P23921","DB01005","Hydroxyurea","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase large subunit",0,0,0,0,0,0,0,1,1,1,0,0
"9178","RRM2","P31350","DB05428","motexafin gadolinium","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase subunit M2",0,0,0,0,0,0,0,0,1,1,0,0
"9179","RRM2","P31350","DB05801","GTI 2040","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase subunit M2",0,0,0,0,0,0,0,0,1,1,0,0
"9180","RRM2","P31350","DB00242","Cladribine","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase subunit M2",0,0,0,0,0,0,0,0,1,1,0,0
"9181","RRM2","P31350","DB05003","Imexon","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase subunit M2",0,0,0,0,0,0,0,0,1,1,0,0
"9182","RRM2","P31350","DB05260","Gallium nitrate","SmallMoleculeDrug","Ribonucleoside-diphosphate reductase subunit M2",0,0,0,0,0,0,0,0,1,1,0,0
"9183","RRP12","Q5JTH9",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"9184","RRP1B","Q14684",,,,,1,0,0,0,0,0,0,0,0,0,0,0
"9185","RRP8","O43159",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"9186","RRS1","Q15050",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9187","RSPH1","Q8WYR4",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9188","RSPRY1","Q96DX4",,,,,0,0,0,0,0,0,0,0,1,0,0,0
"9189","RSU1","Q15404",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9190","RTEL1","Q9NZ71",,,,,0,0,1,0,0,0,0,0,1,1,0,0
"9191","RTN2","O75298",,,,,0,1,0,0,0,0,0,0,1,0,0,0
"9192","RTN4RL1","Q86UN2",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9193","RUFY1","Q96T51",,,,,0,0,0,0,0,0,0,0,0,0,0,0
"9194","RUNX1","Q01196",,,,,1,0,1,0,0,0,0,0,1,0,1,1
"9195","RUVBL1","Q9Y265",,,,,1,0,0,0,0,0,0,0,1,1,0,0
"9196","RUVBL2","Q9Y230","DB04216","Quercetin","SmallMoleculeDrug","RuvB-like 2",1,0,0,0,0,0,0,0,1,1,0,0
"9197","RXFP1","Q9HBX9",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"9198","RXFP4","Q8TDU9",,,,,0,1,0,0,0,0,0,0,0,0,0,0
"9199","RXRA","P19793","DB00412","Rosiglitazone","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9200","RXRA","P19793","DB03756","Doconexent","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9201","RXRA","P19793","DB00459","Acitretin","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9202","RXRA","P19793","DB08402","2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9203","RXRA","P19793","DB07863","2-chloro-5-nitro-N-phenylbenzamide","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9204","RXRA","P19793","DB02746","Phthalic Acid","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9205","RXRA","P19793","DB00926","Etretinate","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9206","RXRA","P19793","DB00749","Etodolac","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9207","RXRA","P19793","DB01436","Alfacalcidol","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9208","RXRA","P19793","DB00523","Alitretinoin","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9209","RXRA","P19793","DB00132","Alpha-Linolenic Acid","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9210","RXRA","P19793","DB04557","Arachidonic Acid","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9211","RXRA","P19793","DB00210","Adapalene","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9212","RXRA","P19793","DB08063","1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9213","RXRA","P19793","DB00307","Bexarotene","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9214","RXRA","P19793","DB07557","(5BETA)-PREGNANE-3,20-DIONE","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9215","RXRA","P19793","DB01393","Bezafibrate","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9216","RXRA","P19793","DB00755","Tretinoin","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9217","RXRA","P19793","DB08601","tributylstannanyl","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9218","RXRA","P19793","DB05956","EVT-101","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9219","RXRA","P19793","DB04224","Oleic Acid","SmallMoleculeDrug","Retinoic acid receptor RXR-alpha",1,0,1,0,0,0,0,0,0,0,0,0
"9220","RXRB","P28702","DB01941","6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9221","RXRB","P28702","DB07080","N-(2,2,2-TRIFLUOROETHYL)-N-{4-[2,2,2-TRIFLUORO-1-HYDROXY-1-(TRIFLUOROMETHYL)ETHYL]PHENYL}BENZENESULFONAMIDE","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9222","RXRB","P28702","DB00926","Etretinate","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9223","RXRB","P28702","DB02746","Phthalic Acid","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9224","RXRB","P28702","DB00523","Alitretinoin","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9225","RXRB","P28702","DB01393","Bezafibrate","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9226","RXRB","P28702","DB00307","Bexarotene","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9227","RXRB","P28702","DB07929","N-(TERT-BUTYL)-3,5-DIMETHYL-N'-[(5-METHYL-2,3-DIHYDRO-1,4-BENZODIOXIN-6-YL)CARBONYL]BENZOHYDRAZIDE","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9228","RXRB","P28702","DB03756","Doconexent","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9229","RXRB","P28702","DB00799","Tazarotene","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9230","RXRB","P28702","DB00755","Tretinoin","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9231","RXRB","P28702","DB00412","Rosiglitazone","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9232","RXRB","P28702","DB08175","(2E,4E)-11-METHOXY-3,7,11-TRIMETHYLDODECA-2,4-DIENOIC ACID","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9233","RXRB","P28702","DB00210","Adapalene","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9234","RXRB","P28702","DB00459","Acitretin","SmallMoleculeDrug","Retinoic acid receptor RXR-beta",1,0,1,0,0,0,0,0,0,0,0,0
"9235","RXRG","P48443","DB00926","Etretinate","SmallMoleculeDrug","Retinoic acid receptor RXR-gamma",1,0,1,0,0,0,0,0,0,0,0,0
"9236","RXRG","P48443","DB00307","Bexarotene","SmallMoleculeDrug","Retinoic acid receptor RXR-gamma",1,0,1,0,0,0,0,0,0,0,0,0
"9237","RXRG","P48443","DB00210","Adapalene","SmallMoleculeDrug","Retinoic acid receptor RXR-gamma",1,0,1,0,0,0,0,0,0,0,0,0
"9238","RXRG","P48443","DB00523","Alitretinoin","SmallMoleculeDrug","Retinoic acid receptor RXR-gamma",1,0,1,0,0,0,0,0,0,0,0,0
